player_id,player_slug,full_name,year,surface,Aces,DoubleFaults,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsFaced,BreakPointsSavedPercentage,ServiceGamesPlayed,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsOpportunities,BreakPointsConvertedPercentage,ReturnGamesPlayed,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
k926,mikhail-kukushkin,Mikhail Kukushkin,2025,Clay,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2025,Grass,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2025,Carpet,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2024,all,14,7,65,65,43,42,60,54,69,57,25,54,23,52,54,22,36,48
k926,mikhail-kukushkin,Mikhail Kukushkin,2024,Hard,13,7,64,69,46,27,63,42,76,61,26,56,18,56,41,24,38,50
k926,mikhail-kukushkin,Mikhail Kukushkin,2024,Clay,1,0,68,50,33,15,53,12,42,45,22,45,5,40,13,15,29,37
k926,mikhail-kukushkin,Mikhail Kukushkin,2024,Grass,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2024,Carpet,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2023,all,4,4,68,65,58,20,65,38,82,63,27,47,8,75,36,17,34,49
k926,mikhail-kukushkin,Mikhail Kukushkin,2023,Hard,4,4,68,65,58,20,65,38,82,63,27,47,8,75,36,17,34,49
k926,mikhail-kukushkin,Mikhail Kukushkin,2023,Clay,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2023,Grass,,,,,,,,,,,,,,,,,,
k926,mikhail-kukushkin,Mikhail Kukushkin,2023,Carpet,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,all,all,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,all,Hard,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,all,Clay,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,all,Grass,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,all,Carpet,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2026,all,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2026,Hard,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2026,Clay,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2026,Grass,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2026,Carpet,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2025,all,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2025,Hard,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2025,Clay,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2025,Grass,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2025,Carpet,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2024,all,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2024,Hard,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2024,Clay,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2024,Grass,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2024,Carpet,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2023,all,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2023,Hard,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2023,Clay,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2023,Grass,,,,,,,,,,,,,,,,,,
r0jw,michele-ribecai,Michele Ribecai,2023,Carpet,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,all,all,1,6,71,65,48,22,50,34,68,60,19,48,12,17,34,6,32,46
d0lj,diego-dedura,Diego Dedura,all,Hard,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,all,Clay,1,6,71,65,48,22,50,34,68,60,19,48,12,17,34,6,32,46
d0lj,diego-dedura,Diego Dedura,all,Grass,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,all,Carpet,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2026,all,0,3,78,66,44,9,67,11,73,61,23,44,1,100,11,9,32,47
d0lj,diego-dedura,Diego Dedura,2026,Hard,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2026,Clay,0,3,78,66,44,9,67,11,73,61,23,44,1,100,11,9,32,47
d0lj,diego-dedura,Diego Dedura,2026,Grass,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2026,Carpet,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2025,all,1,3,67,65,49,13,38,23,65,59,18,49,11,9,23,4,32,45
d0lj,diego-dedura,Diego Dedura,2025,Hard,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2025,Clay,1,3,67,65,49,13,38,23,65,59,18,49,11,9,23,4,32,45
d0lj,diego-dedura,Diego Dedura,2025,Grass,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2025,Carpet,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2024,all,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2024,Hard,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2024,Clay,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2024,Grass,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2024,Carpet,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2023,all,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2023,Hard,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2023,Clay,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2023,Grass,,,,,,,,,,,,,,,,,,
d0lj,diego-dedura,Diego Dedura,2023,Carpet,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,all,all,7,2,59,73,50,6,33,14,71,63,13,35,2,0,14,0,21,44
m0on,johannus-monday,Johannus Monday,all,Hard,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,all,Clay,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,all,Grass,7,2,59,73,50,6,33,14,71,63,13,35,2,0,14,0,21,44
m0on,johannus-monday,Johannus Monday,all,Carpet,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2026,all,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2026,Hard,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2026,Clay,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2026,Grass,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2026,Carpet,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2025,all,7,2,59,73,50,6,33,14,71,63,13,35,2,0,14,0,21,44
m0on,johannus-monday,Johannus Monday,2025,Hard,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2025,Clay,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2025,Grass,7,2,59,73,50,6,33,14,71,63,13,35,2,0,14,0,21,44
m0on,johannus-monday,Johannus Monday,2025,Carpet,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2024,all,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2024,Hard,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2024,Clay,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2024,Grass,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2024,Carpet,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2023,all,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2023,Hard,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2023,Clay,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2023,Grass,,,,,,,,,,,,,,,,,,
m0on,johannus-monday,Johannus Monday,2023,Carpet,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,all,all,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,all,Hard,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,all,Clay,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,all,Grass,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,all,Carpet,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2026,all,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2026,Hard,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2026,Clay,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2026,Grass,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2026,Carpet,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2025,all,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2025,Hard,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2025,Clay,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2025,Grass,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2025,Carpet,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2024,all,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2024,Hard,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2024,Clay,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2024,Grass,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2024,Carpet,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2023,all,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2023,Hard,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2023,Clay,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2023,Grass,,,,,,,,,,,,,,,,,,
b0ou,hynek-barton,Hynek Barton,2023,Carpet,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,all,all,9,2,63,75,41,12,67,18,78,62,15,55,7,57,17,24,32,49
f0bt,jonas-forejtek,Jonas Forejtek,all,Hard,9,2,63,75,41,12,67,18,78,62,15,55,7,57,17,24,32,49
f0bt,jonas-forejtek,Jonas Forejtek,all,Clay,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,all,Grass,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,all,Carpet,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2026,all,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2026,Hard,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2026,Clay,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2026,Grass,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2026,Carpet,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2025,all,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2025,Hard,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2025,Clay,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2025,Grass,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2025,Carpet,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2024,all,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2024,Hard,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2024,Clay,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2024,Grass,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2024,Carpet,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2023,all,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2023,Hard,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2023,Clay,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2023,Grass,,,,,,,,,,,,,,,,,,
f0bt,jonas-forejtek,Jonas Forejtek,2023,Carpet,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,all,all,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,all,Hard,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,all,Clay,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,all,Grass,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,all,Carpet,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2026,all,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2026,Hard,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2026,Clay,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2026,Grass,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2026,Carpet,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2025,all,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2025,Hard,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2025,Clay,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2025,Grass,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2025,Carpet,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2024,all,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2024,Hard,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2024,Clay,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2024,Grass,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2024,Carpet,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2023,all,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2023,Hard,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2023,Clay,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2023,Grass,,,,,,,,,,,,,,,,,,
g0iw,antoine-ghibaudo,Antoine Ghibaudo,2023,Carpet,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,all,all,42,23,55,67,49,69,41,124,67,59,33,44,70,43,128,23,36,47
a0cj,duje-ajdukovic,Duje Ajdukovic,all,Hard,5,0,66,67,50,7,57,9,67,61,22,48,2,50,10,10,32,46
a0cj,duje-ajdukovic,Duje Ajdukovic,all,Clay,37,23,54,67,49,62,39,115,67,58,33,43,68,43,118,25,37,47
a0cj,duje-ajdukovic,Duje Ajdukovic,all,Grass,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,all,Carpet,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2026,all,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2026,Hard,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2026,Clay,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2026,Grass,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2026,Carpet,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0cj,duje-ajdukovic,Duje Ajdukovic,2025,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0cj,duje-ajdukovic,Duje Ajdukovic,2025,Clay,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2025,Grass,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2025,Carpet,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2024,all,28,14,56,70,51,44,43,87,71,61,32,42,44,43,91,21,35,48
a0cj,duje-ajdukovic,Duje Ajdukovic,2024,Hard,5,0,66,67,50,7,57,9,67,61,22,48,2,50,10,10,32,46
a0cj,duje-ajdukovic,Duje Ajdukovic,2024,Clay,23,14,55,70,51,37,41,78,72,61,33,41,42,43,81,22,35,48
a0cj,duje-ajdukovic,Duje Ajdukovic,2024,Grass,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2024,Carpet,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2023,all,4,3,48,65,41,5,20,7,43,52,21,35,1,0,8,0,28,39
a0cj,duje-ajdukovic,Duje Ajdukovic,2023,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0cj,duje-ajdukovic,Duje Ajdukovic,2023,Clay,4,3,48,65,41,5,20,7,43,52,21,35,1,0,8,0,28,39
a0cj,duje-ajdukovic,Duje Ajdukovic,2023,Grass,,,,,,,,,,,,,,,,,,
a0cj,duje-ajdukovic,Duje Ajdukovic,2023,Carpet,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,all,all,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,all,Hard,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,all,Clay,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,all,Grass,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,all,Carpet,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2026,all,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2026,Hard,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2026,Clay,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2026,Grass,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2026,Carpet,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2025,all,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2025,Hard,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2025,Clay,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2025,Grass,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2025,Carpet,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2024,all,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2024,Hard,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2024,Clay,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2024,Grass,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2024,Carpet,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2023,all,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2023,Hard,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2023,Clay,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2023,Grass,,,,,,,,,,,,,,,,,,
s0dq,keegan-smith,Keegan Smith,2023,Carpet,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,all,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,all,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,all,Clay,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,all,Grass,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,all,Carpet,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2026,all,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2026,Hard,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2026,Clay,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2026,Grass,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2026,Carpet,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2025,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2025,Clay,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2025,Grass,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2025,Carpet,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2024,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2024,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2024,Clay,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2024,Grass,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2024,Carpet,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2023,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2023,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0a3,sergey-fomin,Sergey Fomin,2023,Clay,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2023,Grass,,,,,,,,,,,,,,,,,,
f0a3,sergey-fomin,Sergey Fomin,2023,Carpet,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,all,all,1,6,43,50,49,8,50,8,50,49,33,31,3,33,9,11,33,41
s0ek,matias-soto,Matias Soto,all,Hard,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,all,Clay,1,6,43,50,49,8,50,8,50,49,33,31,3,33,9,11,33,41
s0ek,matias-soto,Matias Soto,all,Grass,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,all,Carpet,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2026,all,1,6,43,50,49,8,50,8,50,49,33,31,3,33,9,11,33,41
s0ek,matias-soto,Matias Soto,2026,Hard,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2026,Clay,1,6,43,50,49,8,50,8,50,49,33,31,3,33,9,11,33,41
s0ek,matias-soto,Matias Soto,2026,Grass,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2026,Carpet,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2025,all,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2025,Hard,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2025,Clay,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2025,Grass,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2025,Carpet,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2024,all,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2024,Hard,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2024,Clay,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2024,Grass,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2024,Carpet,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2023,all,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2023,Hard,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2023,Clay,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2023,Grass,,,,,,,,,,,,,,,,,,
s0ek,matias-soto,Matias Soto,2023,Carpet,,,,,,,,,,,,,,,,,,
mj08,thiago-monteiro,Thiago Monteiro,all,all,1132,469,65,72,52,1369,62,2636,80,65,25,47,1143,39,2654,17,33,49
mj08,thiago-monteiro,Thiago Monteiro,all,Hard,443,149,65,73,52,447,65,851,82,66,23,46,299,36,863,13,31,49
mj08,thiago-monteiro,Thiago Monteiro,all,Clay,616,298,65,71,51,861,61,1629,79,64,27,48,806,40,1634,20,35,50
mj08,thiago-monteiro,Thiago Monteiro,all,Grass,73,22,62,73,55,61,59,156,84,66,18,41,38,26,157,6,26,47
mj08,thiago-monteiro,Thiago Monteiro,all,Carpet,,,,,,,,,,,,,,,,,,
mj08,thiago-monteiro,Thiago Monteiro,2026,all,9,2,69,74,26,5,60,9,78,59,16,41,0,0,10,0,23,41
mj08,thiago-monteiro,Thiago Monteiro,2026,Hard,,,,,,,,,,,,,,,,,,
mj08,thiago-monteiro,Thiago Monteiro,2026,Clay,9,2,69,74,26,5,60,9,78,59,16,41,0,0,10,0,23,41
mj08,thiago-monteiro,Thiago Monteiro,2026,Grass,,,,,,,,,,,,,,,,,,
mj08,thiago-monteiro,Thiago Monteiro,2026,Carpet,,,,,,,,,,,,,,,,,,
mj08,thiago-monteiro,Thiago Monteiro,2025,all,61,33,61,72,47,73,56,146,78,63,21,49,53,28,145,10,31,47
mj08,thiago-monteiro,Thiago Monteiro,2025,Hard,29,8,63,72,47,28,61,43,74,63,16,40,7,14,43,2,23,44
