match_id,match_code,tournament_name,event_year,number_of_sets,match_status,round_short
290,MS005,Delray Beach Open,2023,3,F,QF
292,MS006,Delray Beach Open,2023,2,F,QF
282,MS007,Delray Beach Open,2023,2,F,QF
293,MS010,Delray Beach Open,2023,3,F,R16
283,MS011,Delray Beach Open,2023,3,F,R16
291,MS013,Delray Beach Open,2023,2,F,R16
295,MS014,Delray Beach Open,2023,2,F,R16
288,MS018,Delray Beach Open,2023,3,F,R32
289,MS021,Delray Beach Open,2023,3,F,R32
299,MS022,Delray Beach Open,2023,2,F,R32
296,MS024,Delray Beach Open,2023,2,F,R32
305,QS009,Delray Beach Open,2023,3,F,Q1
294,QS010,Delray Beach Open,2023,2,F,Q1
306,QS015,Delray Beach Open,2023,3,F,Q1
381,MS001,Dubai Duty Free Tennis Championships,2023,2,F,F
389,MS002,Dubai Duty Free Tennis Championships,2023,2,F,SF
382,MS003,Dubai Duty Free Tennis Championships,2023,2,F,SF
390,MS004,Dubai Duty Free Tennis Championships,2023,2,F,QF
395,MS006,Dubai Duty Free Tennis Championships,2023,2,F,QF
392,MS007,Dubai Duty Free Tennis Championships,2023,2,F,QF
383,MS008,Dubai Duty Free Tennis Championships,2023,2,F,R16
398,MS009,Dubai Duty Free Tennis Championships,2023,2,F,R16
394,MS010,Dubai Duty Free Tennis Championships,2023,2,F,R16
397,MS012,Dubai Duty Free Tennis Championships,2023,2,F,R16
396,MS013,Dubai Duty Free Tennis Championships,2023,2,F,R16
385,MS015,Dubai Duty Free Tennis Championships,2023,3,F,R16
406,MS016,Dubai Duty Free Tennis Championships,2023,3,F,R32
409,MS018,Dubai Duty Free Tennis Championships,2023,3,F,R32
407,MS019,Dubai Duty Free Tennis Championships,2023,3,F,R32
405,MS020,Dubai Duty Free Tennis Championships,2023,2,F,R32
393,MS024,Dubai Duty Free Tennis Championships,2023,3,F,R32
401,MS026,Dubai Duty Free Tennis Championships,2023,2,F,R32
391,MS028,Dubai Duty Free Tennis Championships,2023,2,F,R32
399,QS004,Dubai Duty Free Tennis Championships,2023,2,F,Q2
403,QS005,Dubai Duty Free Tennis Championships,2023,2,F,Q2
402,QS006,Dubai Duty Free Tennis Championships,2023,2,F,Q2
400,QS008,Dubai Duty Free Tennis Championships,2023,3,F,Q1
416,QS010,Dubai Duty Free Tennis Championships,2023,3,F,Q1
404,QS013,Dubai Duty Free Tennis Championships,2023,3,F,Q1
1465,MS005,EFG Swiss Open Gstaad,2023,2,F,QF
1464,MS007,EFG Swiss Open Gstaad,2023,3,F,QF
1469,MS009,EFG Swiss Open Gstaad,2023,2,F,R16
1467,MS010,EFG Swiss Open Gstaad,2023,3,F,R16
1471,MS012,EFG Swiss Open Gstaad,2023,2,F,R16
1468,MS014,EFG Swiss Open Gstaad,2023,3,F,R16
1466,MS015,EFG Swiss Open Gstaad,2023,2,F,R16
1473,MS019,EFG Swiss Open Gstaad,2023,2,F,R32
1499,MS021,EFG Swiss Open Gstaad,2023,2,F,R32
1470,MS023,EFG Swiss Open Gstaad,2023,3,F,R32
1478,MS024,EFG Swiss Open Gstaad,2023,2,F,R32
1474,MS025,EFG Swiss Open Gstaad,2023,3,F,R32
1472,MS028,EFG Swiss Open Gstaad,2023,3,F,R32
1476,MS029,EFG Swiss Open Gstaad,2023,2,F,R32
1475,MS030,EFG Swiss Open Gstaad,2023,2,F,R32
1477,QS005,EFG Swiss Open Gstaad,2023,2,F,Q2
1479,QS006,EFG Swiss Open Gstaad,2023,2,F,Q2
1482,QS007,EFG Swiss Open Gstaad,2023,2,F,Q2
1480,QS008,EFG Swiss Open Gstaad,2023,2,F,Q1
1481,QS010,EFG Swiss Open Gstaad,2023,2,F,Q1
1484,QS011,EFG Swiss Open Gstaad,2023,2,F,Q1
1506,QS014,EFG Swiss Open Gstaad,2023,3,F,Q1
1483,QS015,EFG Swiss Open Gstaad,2023,2,F,Q1
2160,MS001,Erste Bank Open,2023,3,F,F
2163,MS002,Erste Bank Open,2023,2,F,SF
2159,MS003,Erste Bank Open,2023,2,F,SF
2162,MS004,Erste Bank Open,2023,3,F,QF
2165,MS005,Erste Bank Open,2023,2,F,QF
2164,MS006,Erste Bank Open,2023,3,F,QF
2161,MS007,Erste Bank Open,2023,2,F,QF
2166,MS008,Erste Bank Open,2023,3,F,R16
2170,MS009,Erste Bank Open,2023,2,F,R16
2168,MS010,Erste Bank Open,2023,3,F,R16
2172,MS011,Erste Bank Open,2023,2,F,R16
2171,MS012,Erste Bank Open,2023,2,F,R16
2169,MS013,Erste Bank Open,2023,2,F,R16
2174,MS014,Erste Bank Open,2023,3,F,R16
2167,MS015,Erste Bank Open,2023,2,F,R16
2173,MS016,Erste Bank Open,2023,2,F,R32
2180,MS017,Erste Bank Open,2023,2,F,R32
2181,MS019,Erste Bank Open,2023,2,F,R32
2182,MS021,Erste Bank Open,2023,2,F,R32
2178,MS023,Erste Bank Open,2023,2,F,R32
2175,MS024,Erste Bank Open,2023,2,F,R32
2184,MS025,Erste Bank Open,2023,3,F,R32
2206,MS027,Erste Bank Open,2023,2,F,R32
2176,MS028,Erste Bank Open,2023,1,F,R32
2183,MS029,Erste Bank Open,2023,2,F,R32
2186,MS030,Erste Bank Open,2023,3,F,R32
2177,MS031,Erste Bank Open,2023,2,F,R32
2185,QS005,Erste Bank Open,2023,3,F,Q2
2190,QS009,Erste Bank Open,2023,2,F,Q1
2187,QS010,Erste Bank Open,2023,2,F,Q1
2191,QS011,Erste Bank Open,2023,2,F,Q1
2189,QS013,Erste Bank Open,2023,2,F,Q1
2188,QS014,Erste Bank Open,2023,2,F,Q1
2102,MS001,European Open,2023,2,F,F
2103,MS002,European Open,2023,2,F,SF
2125,MS004,European Open,2023,2,F,QF
2104,MS005,European Open,2023,2,F,QF
2105,MS006,European Open,2023,3,F,QF
2107,MS008,European Open,2023,2,F,R16
2108,MS010,European Open,2023,2,F,R16
2110,MS011,European Open,2023,3,F,R16
2111,MS012,European Open,2023,2,F,R16
2109,MS015,European Open,2023,3,F,R16
2120,MS017,European Open,2023,3,F,R32
2137,MS019,European Open,2023,2,F,R32
2116,MS021,European Open,2023,2,F,R32
2118,MS022,European Open,2023,3,F,R32
2113,MS023,European Open,2023,2,F,R32
2112,MS024,European Open,2023,3,F,R32
2117,MS025,European Open,2023,2,F,R32
2115,MS030,European Open,2023,2,F,R32
2123,QS004,European Open,2023,2,F,Q2
2122,QS005,European Open,2023,2,F,Q2
2121,QS006,European Open,2023,2,F,Q2
2151,QS009,European Open,2023,2,F,Q1
2124,QS010,European Open,2023,2,F,Q1
2131,QS011,European Open,2023,3,F,Q1
2155,QS015,European Open,2023,3,F,Q1
627,MS001,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,F
615,MS003,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,SF
616,MS004,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,QF
632,MS006,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,3,F,QF
617,MS007,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,QF
623,MS009,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R16
620,MS013,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R16
621,MS014,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R16
619,MS015,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R16
626,MS018,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R32
624,MS024,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R32
645,MS026,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,R32
630,MS030,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,3,F,R32
633,QS005,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q2
634,QS006,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q2
647,QS007,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q2
635,QS010,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,3,F,Q1
636,QS011,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q1
637,QS014,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q1
640,QS015,Fayez Sarofim & Co. U.S. Men's Clay Court Championship,2023,2,F,Q1
1597,MS002,Generali Open,2023,3,F,SF
1593,MS004,Generali Open,2023,3,F,QF
1600,MS005,Generali Open,2023,2,F,QF
1602,MS009,Generali Open,2023,3,F,R16
1596,MS010,Generali Open,2023,3,F,R16
1603,MS011,Generali Open,2023,2,F,R16
1604,MS012,Generali Open,2023,2,F,R16
1595,MS015,Generali Open,2023,2,F,R16
1606,MS018,Generali Open,2023,2,F,R32
1607,MS019,Generali Open,2023,3,F,R32
1605,MS021,Generali Open,2023,2,F,R32
1610,MS022,Generali Open,2023,2,F,R32
1601,MS024,Generali Open,2023,2,F,R32
1608,MS028,Generali Open,2023,2,F,R32
1609,MS030,Generali Open,2023,3,F,R32
1612,QS004,Generali Open,2023,2,F,Q2
1611,QS007,Generali Open,2023,3,F,Q2
1613,QS010,Generali Open,2023,2,F,Q1
1614,QS015,Generali Open,2023,2,F,Q1
969,MS001,Gonet Geneva Open,2023,2,F,F
970,MS002,Gonet Geneva Open,2023,2,F,SF
980,MS003,Gonet Geneva Open,2023,3,F,SF
971,MS004,Gonet Geneva Open,2023,3,F,QF
985,MS005,Gonet Geneva Open,2023,1,F,QF
973,MS006,Gonet Geneva Open,2023,3,F,QF
976,MS011,Gonet Geneva Open,2023,2,F,R16
989,MS013,Gonet Geneva Open,2023,2,F,R16
975,MS015,Gonet Geneva Open,2023,3,F,R16
981,MS018,Gonet Geneva Open,2023,2,F,R32
999,MS019,Gonet Geneva Open,2023,2,F,R32
988,MS022,Gonet Geneva Open,2023,3,F,R32
977,MS023,Gonet Geneva Open,2023,3,F,R32
984,MS026,Gonet Geneva Open,2023,3,F,R32
983,MS030,Gonet Geneva Open,2023,2,F,R32
987,QS004,Gonet Geneva Open,2023,3,F,Q2
990,QS007,Gonet Geneva Open,2023,2,F,Q2
991,QS010,Gonet Geneva Open,2023,3,F,Q1
992,QS014,Gonet Geneva Open,2023,2,F,Q1
653,MS001,Grand Prix Hassan II,2023,3,F,F
667,MS002,Grand Prix Hassan II,2023,2,F,SF
655,MS003,Grand Prix Hassan II,2023,3,F,SF
656,MS004,Grand Prix Hassan II,2023,3,F,QF
658,MS005,Grand Prix Hassan II,2023,3,F,QF
669,MS006,Grand Prix Hassan II,2023,3,F,QF
670,MS008,Grand Prix Hassan II,2023,2,F,R16
660,MS009,Grand Prix Hassan II,2023,2,F,R16
659,MS010,Grand Prix Hassan II,2023,3,F,R16
661,MS011,Grand Prix Hassan II,2023,2,F,R16
662,MS012,Grand Prix Hassan II,2023,1,F,R16
663,MS013,Grand Prix Hassan II,2023,3,F,R16
657,MS015,Grand Prix Hassan II,2023,2,F,R16
666,MS017,Grand Prix Hassan II,2023,3,F,R32
665,MS022,Grand Prix Hassan II,2023,3,F,R32
681,MS025,Grand Prix Hassan II,2023,2,F,R32
668,QS004,Grand Prix Hassan II,2023,3,F,Q2
672,QS008,Grand Prix Hassan II,2023,2,F,Q1
671,QS010,Grand Prix Hassan II,2023,3,F,Q1
689,QS015,Grand Prix Hassan II,2023,2,F,Q1
1485,MS001,Hamburg European Open,2023,2,F,F
1486,MS002,Hamburg European Open,2023,2,F,SF
1488,MS003,Hamburg European Open,2023,2,F,SF
1490,MS004,Hamburg European Open,2023,2,F,QF
1487,MS005,Hamburg European Open,2023,2,F,QF
1489,MS006,Hamburg European Open,2023,2,F,QF
1491,MS007,Hamburg European Open,2023,2,F,QF
1550,MS008,Hamburg European Open,2023,3,F,R16
1493,MS009,Hamburg European Open,2023,2,F,R16
1494,MS011,Hamburg European Open,2023,3,F,R16
1495,MS014,Hamburg European Open,2023,3,F,R16
1492,MS015,Hamburg European Open,2023,2,F,R16
1496,MS016,Hamburg European Open,2023,3,F,R32
1503,MS017,Hamburg European Open,2023,3,F,R32
1504,MS018,Hamburg European Open,2023,2,F,R32
1501,MS019,Hamburg European Open,2023,3,F,R32
1500,MS020,Hamburg European Open,2023,2,F,R32
1505,MS022,Hamburg European Open,2023,2,F,R32
1498,MS024,Hamburg European Open,2023,2,F,R32
1497,MS027,Hamburg European Open,2023,2,F,R32
1502,MS028,Hamburg European Open,2023,3,F,R32
1521,MS029,Hamburg European Open,2023,2,F,R32
1508,QS004,Hamburg European Open,2023,3,F,Q2
1507,QS006,Hamburg European Open,2023,3,F,Q2
1509,QS007,Hamburg European Open,2023,2,F,Q2
1510,QS009,Hamburg European Open,2023,2,F,Q1
1514,QS011,Hamburg European Open,2023,2,F,Q1
1511,QS012,Hamburg European Open,2023,2,F,Q1
1512,QS013,Hamburg European Open,2023,2,F,Q1
1513,QS014,Hamburg European Open,2023,2,F,Q1
1890,MS001,Huafa Properties Zhuhai Championships,2023,2,F,F
1889,MS002,Huafa Properties Zhuhai Championships,2023,2,F,SF
1891,MS004,Huafa Properties Zhuhai Championships,2023,3,F,QF
1894,MS005,Huafa Properties Zhuhai Championships,2023,2,F,QF
1893,MS006,Huafa Properties Zhuhai Championships,2023,2,F,QF
1895,MS008,Huafa Properties Zhuhai Championships,2023,2,F,R16
1900,MS009,Huafa Properties Zhuhai Championships,2023,3,F,R16
1899,MS010,Huafa Properties Zhuhai Championships,2023,3,F,R16
1901,MS011,Huafa Properties Zhuhai Championships,2023,2,F,R16
1898,MS012,Huafa Properties Zhuhai Championships,2023,2,F,R16
1911,MS013,Huafa Properties Zhuhai Championships,2023,3,F,R16
1897,MS015,Huafa Properties Zhuhai Championships,2023,2,F,R16
1903,MS018,Huafa Properties Zhuhai Championships,2023,2,F,R32
1902,MS019,Huafa Properties Zhuhai Championships,2023,3,F,R32
1905,MS021,Huafa Properties Zhuhai Championships,2023,2,F,R32
1922,MS024,Huafa Properties Zhuhai Championships,2023,3,F,R32
1904,MS026,Huafa Properties Zhuhai Championships,2023,3,F,R32
1906,MS030,Huafa Properties Zhuhai Championships,2023,2,F,R32
1907,QS004,Huafa Properties Zhuhai Championships,2023,2,F,Q2
1908,QS005,Huafa Properties Zhuhai Championships,2023,3,F,Q2
1935,QS009,Huafa Properties Zhuhai Championships,2023,3,F,Q1
1909,QS010,Huafa Properties Zhuhai Championships,2023,3,F,Q1
1910,QS014,Huafa Properties Zhuhai Championships,2023,2,F,Q1
297,MS001,IEB+ ARGENTINA OPEN,2023,2,F,F
308,MS003,IEB+ ARGENTINA OPEN,2023,2,F,SF
298,MS004,IEB+ ARGENTINA OPEN,2023,2,F,QF
301,MS006,IEB+ ARGENTINA OPEN,2023,2,F,QF
300,MS007,IEB+ ARGENTINA OPEN,2023,3,F,QF
302,MS008,IEB+ ARGENTINA OPEN,2023,3,F,R16
311,MS009,IEB+ ARGENTINA OPEN,2023,2,F,R16
303,MS011,IEB+ ARGENTINA OPEN,2023,2,F,R16
310,MS014,IEB+ ARGENTINA OPEN,2023,3,F,R16
304,MS015,IEB+ ARGENTINA OPEN,2023,3,F,R16
316,MS018,IEB+ ARGENTINA OPEN,2023,2,F,R32
312,MS019,IEB+ ARGENTINA OPEN,2023,3,F,R32
307,MS023,IEB+ ARGENTINA OPEN,2023,3,F,R32
315,MS029,IEB+ ARGENTINA OPEN,2023,3,F,R32
318,QS004,IEB+ ARGENTINA OPEN,2023,3,F,Q2
309,QS007,IEB+ ARGENTINA OPEN,2023,2,F,Q2
317,QS008,IEB+ ARGENTINA OPEN,2023,2,F,Q1
321,QS009,IEB+ ARGENTINA OPEN,2023,2,F,Q1
323,QS012,IEB+ ARGENTINA OPEN,2023,2,F,Q1
319,QS015,IEB+ ARGENTINA OPEN,2023,3,F,Q1
1429,MS001,Infosys Hall of Fame Open,2023,2,F,F
1428,MS003,Infosys Hall of Fame Open,2023,2,F,SF
1431,MS005,Infosys Hall of Fame Open,2023,2,F,QF
1426,MS007,Infosys Hall of Fame Open,2023,3,F,QF
1430,MS008,Infosys Hall of Fame Open,2023,2,F,R16
1432,MS010,Infosys Hall of Fame Open,2023,2,F,R16
1434,MS011,Infosys Hall of Fame Open,2023,3,F,R16
1433,MS014,Infosys Hall of Fame Open,2023,2,F,R16
1441,MS015,Infosys Hall of Fame Open,2023,2,F,R16
1452,MS019,Infosys Hall of Fame Open,2023,2,F,R32
1438,MS021,Infosys Hall of Fame Open,2023,2,F,R32
1435,MS028,Infosys Hall of Fame Open,2023,2,F,R32
1436,MS029,Infosys Hall of Fame Open,2023,2,F,R32
1437,MS030,Infosys Hall of Fame Open,2023,2,F,R32
888,MS001,Internazionali BNL d'Italia,2023,2,F,F
887,MS002,Internazionali BNL d'Italia,2023,3,F,SF
886,MS003,Internazionali BNL d'Italia,2023,2,F,SF
906,MS004,Internazionali BNL d'Italia,2023,3,F,QF
892,MS005,Internazionali BNL d'Italia,2023,2,F,QF
890,MS006,Internazionali BNL d'Italia,2023,2,F,QF
895,MS008,Internazionali BNL d'Italia,2023,2,F,R16
896,MS009,Internazionali BNL d'Italia,2023,3,F,R16
891,MS010,Internazionali BNL d'Italia,2023,2,F,R16
912,MS011,Internazionali BNL d'Italia,2023,3,F,R16
893,MS012,Internazionali BNL d'Italia,2023,3,F,R16
894,MS013,Internazionali BNL d'Italia,2023,2,F,R16
889,MS014,Internazionali BNL d'Italia,2023,2,F,R16
898,MS016,Internazionali BNL d'Italia,2023,3,F,R32
902,MS017,Internazionali BNL d'Italia,2023,2,F,R32
908,MS018,Internazionali BNL d'Italia,2023,2,F,R32
917,MS020,Internazionali BNL d'Italia,2023,3,F,R32
904,MS021,Internazionali BNL d'Italia,2023,2,F,R32
900,MS023,Internazionali BNL d'Italia,2023,3,F,R32
919,MS024,Internazionali BNL d'Italia,2023,2,F,R32
905,MS025,Internazionali BNL d'Italia,2023,3,F,R32
901,MS028,Internazionali BNL d'Italia,2023,2,F,R32
903,MS029,Internazionali BNL d'Italia,2023,3,F,R32
899,MS031,Internazionali BNL d'Italia,2023,2,F,R32
907,MS032,Internazionali BNL d'Italia,2023,2,F,R64
940,MS033,Internazionali BNL d'Italia,2023,2,F,R64
921,MS034,Internazionali BNL d'Italia,2023,2,F,R64
915,MS035,Internazionali BNL d'Italia,2023,2,F,R64
913,MS036,Internazionali BNL d'Italia,2023,3,F,R64
943,MS037,Internazionali BNL d'Italia,2023,2,F,R64
927,MS039,Internazionali BNL d'Italia,2023,2,F,R64
926,MS040,Internazionali BNL d'Italia,2023,2,F,R64
925,MS041,Internazionali BNL d'Italia,2023,3,F,R64
922,MS042,Internazionali BNL d'Italia,2023,2,F,R64
916,MS043,Internazionali BNL d'Italia,2023,3,F,R64
923,MS045,Internazionali BNL d'Italia,2023,3,F,R64
931,MS046,Internazionali BNL d'Italia,2023,2,F,R64
909,MS048,Internazionali BNL d'Italia,2023,2,F,R64
938,MS050,Internazionali BNL d'Italia,2023,2,F,R64
910,MS051,Internazionali BNL d'Italia,2023,2,F,R64
920,MS053,Internazionali BNL d'Italia,2023,3,F,R64
911,MS056,Internazionali BNL d'Italia,2023,2,F,R64
924,MS057,Internazionali BNL d'Italia,2023,2,F,R64
939,MS058,Internazionali BNL d'Italia,2023,2,F,R64
914,MS059,Internazionali BNL d'Italia,2023,3,F,R64
918,MS061,Internazionali BNL d'Italia,2023,3,F,R64
928,MS062,Internazionali BNL d'Italia,2023,3,F,R64
936,MS065,Internazionali BNL d'Italia,2023,2,F,R128
947,MS073,Internazionali BNL d'Italia,2023,2,F,R128
946,MS074,Internazionali BNL d'Italia,2023,2,F,R128
937,MS078,Internazionali BNL d'Italia,2023,3,F,R128
945,MS081,Internazionali BNL d'Italia,2023,2,F,R128
935,MS082,Internazionali BNL d'Italia,2023,2,F,R128
932,MS093,Internazionali BNL d'Italia,2023,2,F,R128
944,MS097,Internazionali BNL d'Italia,2023,3,F,R128
934,MS101,Internazionali BNL d'Italia,2023,2,F,R128
941,MS102,Internazionali BNL d'Italia,2023,2,F,R128
956,MS106,Internazionali BNL d'Italia,2023,3,F,R128
957,MS109,Internazionali BNL d'Italia,2023,3,F,R128
930,MS113,Internazionali BNL d'Italia,2023,2,F,R128
929,MS118,Internazionali BNL d'Italia,2023,3,F,R128
955,MS121,Internazionali BNL d'Italia,2023,2,F,R128
933,MS122,Internazionali BNL d'Italia,2023,2,F,R128
942,MS125,Internazionali BNL d'Italia,2023,3,F,R128
948,QS016,Internazionali BNL d'Italia,2023,2,F,Q2
974,QS017,Internazionali BNL d'Italia,2023,2,F,Q2
949,QS018,Internazionali BNL d'Italia,2023,2,F,Q2
950,QS019,Internazionali BNL d'Italia,2023,2,F,Q2
953,QS020,Internazionali BNL d'Italia,2023,2,F,Q2
952,QS021,Internazionali BNL d'Italia,2023,2,F,Q2
951,QS022,Internazionali BNL d'Italia,2023,2,F,Q2
962,QS024,Internazionali BNL d'Italia,2023,2,F,Q2
954,QS025,Internazionali BNL d'Italia,2023,3,F,Q2
968,QS033,Internazionali BNL d'Italia,2023,3,F,Q1
979,QS035,Internazionali BNL d'Italia,2023,3,F,Q1
958,QS036,Internazionali BNL d'Italia,2023,3,F,Q1
963,QS037,Internazionali BNL d'Italia,2023,3,F,Q1
964,QS039,Internazionali BNL d'Italia,2023,3,F,Q1
972,QS040,Internazionali BNL d'Italia,2023,3,F,Q1
959,QS042,Internazionali BNL d'Italia,2023,3,F,Q1
960,QS044,Internazionali BNL d'Italia,2023,2,F,Q1
967,QS045,Internazionali BNL d'Italia,2023,2,F,Q1
961,QS046,Internazionali BNL d'Italia,2023,2,F,Q1
965,QS049,Internazionali BNL d'Italia,2023,3,F,Q1
982,QS050,Internazionali BNL d'Italia,2023,3,F,Q1
966,QS051,Internazionali BNL d'Italia,2023,1,F,Q1
986,QS053,Internazionali BNL d'Italia,2023,3,F,Q1
978,QS055,Internazionali BNL d'Italia,2023,3,F,Q1
2071,MS003,Kinoshita Group Japan Open Tennis Championships,2023,3,F,SF
2075,MS004,Kinoshita Group Japan Open Tennis Championships,2023,3,F,QF
2097,MS006,Kinoshita Group Japan Open Tennis Championships,2023,2,F,QF
2072,MS007,Kinoshita Group Japan Open Tennis Championships,2023,2,F,QF
2074,MS008,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R16
2079,MS009,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R16
2076,MS012,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R16
2080,MS013,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R16
2078,MS014,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R16
2073,MS015,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R16
2082,MS016,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R32
2106,MS017,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R32
2089,MS018,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2088,MS019,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R32
2085,MS020,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2092,MS022,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2084,MS024,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2091,MS026,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2083,MS027,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R32
2086,MS028,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2090,MS029,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2087,MS030,Kinoshita Group Japan Open Tennis Championships,2023,3,F,R32
2081,MS031,Kinoshita Group Japan Open Tennis Championships,2023,2,F,R32
2093,QS004,Kinoshita Group Japan Open Tennis Championships,2023,3,F,Q2
2119,QS005,Kinoshita Group Japan Open Tennis Championships,2023,2,F,Q2
2096,QS006,Kinoshita Group Japan Open Tennis Championships,2023,2,F,Q2
2094,QS007,Kinoshita Group Japan Open Tennis Championships,2023,2,F,Q2
